,time,assetCode,assetName,volume,open,close,result,binary_result,provider,sentimentClass,sentimentNegative,sentimentNeutral,sentimentPositive,urgency,firstMentionSentence,bodySize,wordCount,sentenceCount
23213,2007-07-25,STM.N,STMicroelectronics NV,7126600.0,17.93,17.35,-0.5799999999999983,0.0,RTRS,1.0,0.033114300000000006,0.120598,0.8462879999999999,1.0,1.0,0.0,19.0,1.0
23214,2007-07-25,STM.N,STMicroelectronics NV,7126600.0,17.93,17.35,-0.5799999999999983,0.0,RTRS,-1.0,0.817286,0.12632100000000002,0.0563925,3.0,6.0,7436.0,1243.0,56.0
23215,2007-07-25,STM.N,STMicroelectronics NV,7126600.0,17.93,17.35,-0.5799999999999983,0.0,RTRS,-1.0,0.764447,0.152788,0.08276510000000001,3.0,0.0,2504.0,480.0,18.0
23216,2007-07-25,STM.N,STMicroelectronics NV,7126600.0,17.93,17.35,-0.5799999999999983,0.0,RTRS,-1.0,0.819001,0.12531199999999998,0.055687,3.0,4.0,4384.0,773.0,31.0
23217,2007-07-25,STM.N,STMicroelectronics NV,7126600.0,17.93,17.35,-0.5799999999999983,0.0,RTRS,-1.0,0.819001,0.12531199999999998,0.055687,3.0,4.0,4431.0,787.0,32.0
23220,2007-07-25,STR.N,Dominion Questar Corp,2306331.0,54.69,53.61,-1.0799999999999983,0.0,PRN,0.0,0.394831,0.494835,0.11033399999999999,3.0,1.0,39959.0,5624.0,125.0
23221,2007-07-25,STR.N,Dominion Questar Corp,2306331.0,54.69,53.61,-1.0799999999999983,0.0,RTRS,0.0,0.0141482,0.810077,0.175775,1.0,1.0,0.0,12.0,1.0
23222,2007-07-25,STR.N,Dominion Questar Corp,2306331.0,54.69,53.61,-1.0799999999999983,0.0,RTRS,0.0,0.174604,0.6103890000000001,0.215007,1.0,1.0,0.0,9.0,1.0
23223,2007-07-25,STR.N,Dominion Questar Corp,2306331.0,54.69,53.61,-1.0799999999999983,0.0,RTRS,0.0,0.160893,0.614051,0.225056,1.0,1.0,0.0,17.0,1.0
23224,2007-07-25,STR.N,Dominion Questar Corp,2306331.0,54.69,53.61,-1.0799999999999983,0.0,RTRS,1.0,0.0100583,0.400495,0.589447,3.0,1.0,594.0,127.0,4.0
23238,2007-07-25,SWY.N,Safeway Inc,5466072.0,32.62,32.11,-0.509999999999998,0.0,RTRS,1.0,0.184658,0.19183599999999998,0.6235069999999999,3.0,1.0,3066.0,528.0,19.0
23240,2007-07-25,SY.N,Sybase Inc,3545300.0,24.01,23.8,-0.21000000000000085,0.0,PRN,-1.0,0.439579,0.37993699999999997,0.180484,3.0,1.0,50087.0,6120.0,169.0
23241,2007-07-25,SY.N,Sybase Inc,3545300.0,24.01,23.8,-0.21000000000000085,0.0,RTRS,0.0,0.135848,0.604001,0.260151,1.0,1.0,0.0,9.0,1.0
23242,2007-07-25,SY.N,Sybase Inc,3545300.0,24.01,23.8,-0.21000000000000085,0.0,RTRS,0.0,0.0141482,0.810077,0.175775,1.0,1.0,0.0,12.0,1.0
23243,2007-07-25,SY.N,Sybase Inc,3545300.0,24.01,23.8,-0.21000000000000085,0.0,RTRS,0.0,0.155444,0.615293,0.229262,1.0,1.0,0.0,13.0,1.0
23244,2007-07-25,SY.N,Sybase Inc,3545300.0,24.01,23.8,-0.21000000000000085,0.0,RTRS,0.0,0.0133191,0.49607799999999996,0.49060299999999996,1.0,1.0,0.0,16.0,1.0
23245,2007-07-25,SY.N,Sybase Inc,3545300.0,24.01,23.8,-0.21000000000000085,0.0,RTRS,0.0,0.0141482,0.810077,0.175775,1.0,1.0,0.0,8.0,1.0
23246,2007-07-25,SY.N,Sybase Inc,3545300.0,24.01,23.8,-0.21000000000000085,0.0,RTRS,0.0,0.015282800000000001,0.8036810000000001,0.181036,1.0,1.0,0.0,17.0,1.0
23247,2007-07-25,SY.N,Sybase Inc,3545300.0,24.01,23.8,-0.21000000000000085,0.0,RTRS,0.0,0.109384,0.454453,0.436162,3.0,1.0,599.0,117.0,3.0
23248,2007-07-25,SY.N,Sybase Inc,3545300.0,24.01,23.8,-0.21000000000000085,0.0,RTRS,0.0,0.154636,0.583176,0.262187,3.0,1.0,1348.0,274.0,9.0
23249,2007-07-25,SY.N,Sybase Inc,3545300.0,24.01,23.8,-0.21000000000000085,0.0,RTRS,1.0,0.154272,0.270959,0.574769,3.0,1.0,1849.0,391.0,18.0
23251,2007-07-25,SYMC.O,Symantec Corp,29650866.0,19.6,19.96,0.35999999999999943,1.0,RTRS,-1.0,0.391196,0.353168,0.25563600000000003,3.0,5.0,2944.0,495.0,24.0
23252,2007-07-25,SYMC.O,Symantec Corp,29650866.0,19.6,19.96,0.35999999999999943,1.0,CNW,-1.0,0.408901,0.233368,0.35773,3.0,1.0,8765.0,1506.0,53.0
23253,2007-07-25,SYMC.O,Symantec Corp,29650866.0,19.6,19.96,0.35999999999999943,1.0,MKW,0.0,0.222595,0.552087,0.22531900000000002,3.0,1.0,38924.0,5117.0,194.0
23254,2007-07-25,SYMC.O,Symantec Corp,29650866.0,19.6,19.96,0.35999999999999943,1.0,RTRS,0.0,0.010235600000000001,0.557888,0.43187600000000004,3.0,1.0,6620.0,1055.0,63.0
23255,2007-07-25,SYMC.O,Symantec Corp,29650866.0,19.6,19.96,0.35999999999999943,1.0,RTRS,1.0,0.038573800000000005,0.125777,0.835649,3.0,1.0,1311.0,253.0,11.0
23256,2007-07-25,SYMC.O,Symantec Corp,29650866.0,19.6,19.96,0.35999999999999943,1.0,RTRS,-1.0,0.8167939999999999,0.126611,0.05659580000000001,1.0,1.0,0.0,21.0,1.0
23257,2007-07-25,SYMC.O,Symantec Corp,29650866.0,19.6,19.96,0.35999999999999943,1.0,RTRS,1.0,0.0298078,0.117334,0.852858,1.0,1.0,0.0,13.0,1.0
23258,2007-07-25,SYMC.O,Symantec Corp,29650866.0,19.6,19.96,0.35999999999999943,1.0,RTRS,1.0,0.157472,0.324741,0.517787,3.0,1.0,928.0,190.0,9.0
23262,2007-07-25,T.N,AT&T Inc,29373300.0,39.95,40.5,0.5499999999999972,1.0,RTRS,1.0,0.00798749,0.44933500000000004,0.542678,3.0,7.0,1050.0,179.0,8.0
23263,2007-07-25,T.N,AT&T Inc,29373300.0,39.95,40.5,0.5499999999999972,1.0,RTRS,1.0,0.11950899999999999,0.16086,0.719631,3.0,16.0,4290.0,772.0,30.0
23264,2007-07-25,T.N,AT&T Inc,29373300.0,39.95,40.5,0.5499999999999972,1.0,RTRS,1.0,0.17747000000000002,0.170069,0.652461,3.0,0.0,1774.0,310.0,13.0
23265,2007-07-25,T.N,AT&T Inc,29373300.0,39.95,40.5,0.5499999999999972,1.0,RTRS,-1.0,0.527362,0.147778,0.32486,3.0,0.0,3359.0,619.0,22.0
23266,2007-07-25,T.N,AT&T Inc,29373300.0,39.95,40.5,0.5499999999999972,1.0,RNS,1.0,0.0774014,0.147838,0.7747609999999999,3.0,1.0,42893.0,5671.0,197.0
23267,2007-07-25,T.N,AT&T Inc,29373300.0,39.95,40.5,0.5499999999999972,1.0,RNS,-1.0,0.516977,0.271866,0.21115799999999998,3.0,1.0,16024.0,1685.0,56.0
23268,2007-07-25,T.N,AT&T Inc,29373300.0,39.95,40.5,0.5499999999999972,1.0,RTRS,-1.0,0.378764,0.317173,0.304063,3.0,9.0,2944.0,495.0,24.0
23269,2007-07-25,T.N,AT&T Inc,29373300.0,39.95,40.5,0.5499999999999972,1.0,RTRS,1.0,0.208891,0.172484,0.618625,3.0,0.0,3491.0,606.0,25.0
23270,2007-07-25,T.N,AT&T Inc,29373300.0,39.95,40.5,0.5499999999999972,1.0,RTRS,-1.0,0.651109,0.13047999999999998,0.21841,3.0,0.0,3766.0,682.0,26.0
23271,2007-07-25,T.N,AT&T Inc,29373300.0,39.95,40.5,0.5499999999999972,1.0,RTRS,0.0,0.0112247,0.786875,0.2019,3.0,0.0,260.0,61.0,4.0
23272,2007-07-25,T.N,AT&T Inc,29373300.0,39.95,40.5,0.5499999999999972,1.0,RTRS,0.0,0.0112247,0.786875,0.2019,3.0,0.0,260.0,61.0,4.0
23273,2007-07-25,T.N,AT&T Inc,29373300.0,39.95,40.5,0.5499999999999972,1.0,RTRS,1.0,0.338712,0.174842,0.486446,3.0,13.0,9528.0,887.0,56.0
23274,2007-07-25,T.N,AT&T Inc,29373300.0,39.95,40.5,0.5499999999999972,1.0,RTRS,1.0,0.338712,0.174842,0.486446,3.0,13.0,9543.0,893.0,56.0
23275,2007-07-25,T.N,AT&T Inc,29373300.0,39.95,40.5,0.5499999999999972,1.0,RTRS,1.0,0.038437099999999995,0.12976,0.8318030000000001,3.0,8.0,6384.0,980.0,57.0
23276,2007-07-25,T.N,AT&T Inc,29373300.0,39.95,40.5,0.5499999999999972,1.0,PRN,1.0,0.015715899999999998,0.315814,0.66847,3.0,1.0,3475.0,550.0,28.0
23277,2007-07-25,T.N,AT&T Inc,29373300.0,39.95,40.5,0.5499999999999972,1.0,PRN,1.0,0.0688706,0.14410599999999998,0.787024,3.0,1.0,3740.0,650.0,26.0
23278,2007-07-25,T.N,AT&T Inc,29373300.0,39.95,40.5,0.5499999999999972,1.0,RTRS,0.0,0.16611700000000001,0.618589,0.215294,3.0,8.0,4204.0,794.0,29.0
23279,2007-07-25,TAM.N,Taminco Corp,1383300.0,28.46,28.06,-0.40000000000000213,0.0,RTRS,-1.0,0.7480100000000001,0.180057,0.0719326,3.0,8.0,2467.0,444.0,17.0
23280,2007-07-25,TAM.N,Taminco Corp,1383300.0,28.46,28.06,-0.40000000000000213,0.0,RTRS,-1.0,0.747005,0.180861,0.0721345,3.0,10.0,3512.0,637.0,24.0
23281,2007-07-25,TAM.N,Taminco Corp,1383300.0,28.46,28.06,-0.40000000000000213,0.0,RTRS,-1.0,0.69829,0.11244000000000001,0.18927,3.0,10.0,4180.0,759.0,29.0
23282,2007-07-25,TAM.N,Taminco Corp,1383300.0,28.46,28.06,-0.40000000000000213,0.0,RTRS,-1.0,0.712083,0.114266,0.173652,3.0,9.0,4165.0,757.0,28.0
23283,2007-07-25,TAP.N,Molson Coors Brewing Co,794400.0,90.17,90.06,-0.10999999999999943,0.0,BSW,1.0,0.0124771,0.48891999999999997,0.49860299999999996,3.0,3.0,2585.0,484.0,21.0
23284,2007-07-25,TAP.N,Molson Coors Brewing Co,794400.0,90.17,90.06,-0.10999999999999943,0.0,RTRS,0.0,0.014252899999999999,0.877901,0.107846,3.0,12.0,2149.0,408.0,15.0
23285,2007-07-25,TAP.N,Molson Coors Brewing Co,794400.0,90.17,90.06,-0.10999999999999943,0.0,RTRS,0.0,0.0141982,0.874202,0.1116,3.0,21.0,3114.0,572.0,23.0
23286,2007-07-25,TAP.N,Molson Coors Brewing Co,794400.0,90.17,90.06,-0.10999999999999943,0.0,RTRS,0.0,0.0118929,0.806769,0.181338,3.0,30.0,4694.0,856.0,33.0
23296,2007-07-25,TEF.N,Telefonica SA,389100.0,71.97,71.58,-0.39000000000000057,0.0,RTRS,0.0,0.338937,0.365419,0.295644,3.0,0.0,3083.0,562.0,34.0
23297,2007-07-25,TEF.N,Telefonica SA,389100.0,71.97,71.58,-0.39000000000000057,0.0,RTRS,-1.0,0.547713,0.259785,0.192502,3.0,1.0,1383.0,284.0,9.0
23298,2007-07-25,TEF.N,Telefonica SA,389100.0,71.97,71.58,-0.39000000000000057,0.0,RTRS,0.0,0.25781,0.389166,0.353024,3.0,0.0,971.0,180.0,7.0
23299,2007-07-25,TEF.N,Telefonica SA,389100.0,71.97,71.58,-0.39000000000000057,0.0,RTRS,-1.0,0.42736199999999996,0.340896,0.231742,3.0,0.0,1610.0,298.0,10.0
23300,2007-07-25,TEF.N,Telefonica SA,389100.0,71.97,71.58,-0.39000000000000057,0.0,RNS,0.0,0.150921,0.608643,0.240436,3.0,1.0,1871.0,264.0,10.0
23301,2007-07-25,TEF.N,Telefonica SA,389100.0,71.97,71.58,-0.39000000000000057,0.0,RTRS,1.0,0.197601,0.394669,0.40773000000000004,3.0,3.0,3802.0,706.0,27.0
23305,2007-07-25,TER.N,Teradyne Inc,5952940.0,16.85,16.68,-0.1700000000000017,0.0,BSW,1.0,0.055772800000000004,0.137505,0.806722,3.0,1.0,3513.0,555.0,21.0
23307,2007-07-25,TEX.N,Terex Corp,2844446.0,88.5,88.3,-0.20000000000000284,0.0,RTRS,0.0,0.0141482,0.810077,0.175775,1.0,1.0,0.0,3.0,1.0
23308,2007-07-25,TEX.N,Terex Corp,2844446.0,88.5,88.3,-0.20000000000000284,0.0,RTRS,0.0,0.0141482,0.810077,0.175775,3.0,1.0,19.0,18.0,4.0
23309,2007-07-25,TEX.N,Terex Corp,2844446.0,88.5,88.3,-0.20000000000000284,0.0,RTRS,0.0,0.110327,0.619374,0.27029899999999996,1.0,1.0,0.0,6.0,1.0
23310,2007-07-25,TEX.N,Terex Corp,2844446.0,88.5,88.3,-0.20000000000000284,0.0,BSW,1.0,0.173205,0.21794699999999997,0.608848,3.0,1.0,57041.0,8049.0,265.0
23311,2007-07-25,TEX.N,Terex Corp,2844446.0,88.5,88.3,-0.20000000000000284,0.0,RTRS,0.0,0.0217135,0.926268,0.0520189,1.0,1.0,0.0,10.0,1.0
23312,2007-07-25,TEX.N,Terex Corp,2844446.0,88.5,88.3,-0.20000000000000284,0.0,RTRS,0.0,0.0164253,0.806599,0.176976,1.0,1.0,0.0,10.0,1.0
23313,2007-07-25,TEX.N,Terex Corp,2844446.0,88.5,88.3,-0.20000000000000284,0.0,RTRS,0.0,0.015940299999999998,0.8057350000000001,0.178325,1.0,1.0,0.0,12.0,1.0
23316,2007-07-25,THG.N,Hanover Insurance Group Inc,489800.0,45.76,45.79,0.030000000000001137,1.0,RTRS,0.0,0.14966600000000002,0.6164649999999999,0.233869,1.0,1.0,0.0,12.0,1.0
23317,2007-07-25,THG.N,Hanover Insurance Group Inc,489800.0,45.76,45.79,0.030000000000001137,1.0,RTRS,1.0,0.0288515,0.11633199999999999,0.854816,1.0,1.0,0.0,11.0,1.0
23318,2007-07-25,THG.N,Hanover Insurance Group Inc,489800.0,45.76,45.79,0.030000000000001137,1.0,RTRS,1.0,0.10286300000000001,0.328384,0.568752,3.0,1.0,624.0,117.0,5.0
23322,2007-07-25,TIBX.O,TIBCO Software Inc,3586693.0,8.79,8.89,0.10000000000000142,1.0,PRN,1.0,0.053586699999999994,0.136022,0.810391,3.0,1.0,5054.0,787.0,26.0
23325,2007-07-25,TIN.N,Temple-Inland Inc,1572657.0,63.23,62.1,-1.1299999999999955,0.0,RTRS,0.0,0.0141482,0.810077,0.175775,1.0,1.0,0.0,9.0,1.0
23326,2007-07-25,TIN.N,Temple-Inland Inc,1572657.0,63.23,62.1,-1.1299999999999955,0.0,BSW,1.0,0.14800000000000002,0.16778099999999999,0.6842199999999999,3.0,1.0,35677.0,4344.0,222.0
23327,2007-07-25,TIN.N,Temple-Inland Inc,1572657.0,63.23,62.1,-1.1299999999999955,0.0,RTRS,0.0,0.151604,0.616089,0.232307,1.0,1.0,0.0,11.0,1.0
23328,2007-07-25,TIN.N,Temple-Inland Inc,1572657.0,63.23,62.1,-1.1299999999999955,0.0,RTRS,0.0,0.015940299999999998,0.8057350000000001,0.178325,1.0,1.0,0.0,12.0,1.0
23329,2007-07-25,TIN.N,Temple-Inland Inc,1572657.0,63.23,62.1,-1.1299999999999955,0.0,RTRS,0.0,0.135428,0.618634,0.245937,1.0,1.0,0.0,12.0,1.0
23330,2007-07-25,TIN.N,Temple-Inland Inc,1572657.0,63.23,62.1,-1.1299999999999955,0.0,RTRS,0.0,0.015762799999999997,0.805208,0.179029,1.0,1.0,0.0,13.0,1.0
23331,2007-07-25,TIN.N,Temple-Inland Inc,1572657.0,63.23,62.1,-1.1299999999999955,0.0,RTRS,-1.0,0.617418,0.254324,0.12825799999999998,3.0,1.0,2806.0,529.0,20.0
23333,2007-07-25,TK.N,Teekay Corp,424500.0,56.3,56.24,-0.05999999999999517,0.0,RTRS,1.0,0.0283248,0.11576800000000001,0.855907,1.0,0.0,0.0,18.0,2.0
23334,2007-07-25,TK.N,Teekay Corp,424500.0,56.3,56.24,-0.05999999999999517,0.0,RTRS,1.0,0.00833276,0.45323,0.5384369999999999,3.0,9.0,3261.0,351.0,22.0
23335,2007-07-25,TK.N,Teekay Corp,424500.0,56.3,56.24,-0.05999999999999517,0.0,BSW,1.0,0.101925,0.43045500000000003,0.467621,3.0,1.0,1929.0,350.0,13.0
23340,2007-07-25,TLB.N,Talbots Inc,666000.0,23.35,22.86,-0.490000000000002,0.0,PRN,1.0,0.140942,0.165644,0.6934140000000001,3.0,4.0,4034.0,738.0,27.0
23343,2007-07-25,TM.N,Toyota Motor Corp,557900.0,123.39,122.29,-1.0999999999999943,0.0,RTRS,-1.0,0.748642,0.164929,0.08642910000000001,3.0,2.0,1347.0,252.0,10.0
23344,2007-07-25,TM.N,Toyota Motor Corp,557900.0,123.39,122.29,-1.0999999999999943,0.0,RTRS,-1.0,0.741879,0.168553,0.089568,3.0,2.0,4516.0,826.0,35.0
23345,2007-07-25,TM.N,Toyota Motor Corp,557900.0,123.39,122.29,-1.0999999999999943,0.0,RTRS,-1.0,0.741879,0.168553,0.089568,3.0,2.0,6894.0,1316.0,86.0
23346,2007-07-25,TM.N,Toyota Motor Corp,557900.0,123.39,122.29,-1.0999999999999943,0.0,RTRS,-1.0,0.578761,0.23278400000000002,0.18845499999999998,3.0,10.0,8204.0,1496.0,56.0
23347,2007-07-25,TM.N,Toyota Motor Corp,557900.0,123.39,122.29,-1.0999999999999943,0.0,RTRS,-1.0,0.578761,0.23278400000000002,0.18845499999999998,3.0,10.0,8257.0,1507.0,57.0
23348,2007-07-25,TM.N,Toyota Motor Corp,557900.0,123.39,122.29,-1.0999999999999943,0.0,RTRS,-1.0,0.817659,0.126102,0.05623909999999999,3.0,14.0,3011.0,567.0,24.0
23349,2007-07-25,TM.N,Toyota Motor Corp,557900.0,123.39,122.29,-1.0999999999999943,0.0,RTRS,-1.0,0.817659,0.126102,0.05623909999999999,3.0,14.0,3058.0,577.0,25.0
23350,2007-07-25,TM.N,Toyota Motor Corp,557900.0,123.39,122.29,-1.0999999999999943,0.0,RTRS,-1.0,0.817659,0.126102,0.05623909999999999,3.0,14.0,5437.0,1067.0,78.0
23351,2007-07-25,TM.N,Toyota Motor Corp,557900.0,123.39,122.29,-1.0999999999999943,0.0,RTRS,1.0,0.066214,0.142837,0.790949,3.0,0.0,3143.0,570.0,24.0
23352,2007-07-25,TM.N,Toyota Motor Corp,557900.0,123.39,122.29,-1.0999999999999943,0.0,RTRS,1.0,0.10403499999999999,0.22408899999999998,0.671876,3.0,1.0,2823.0,491.0,17.0
23353,2007-07-25,TM.N,Toyota Motor Corp,557900.0,123.39,122.29,-1.0999999999999943,0.0,RTRS,1.0,0.0537585,0.13609000000000002,0.8101520000000001,3.0,0.0,2288.0,415.0,17.0
23354,2007-07-25,TM.N,Toyota Motor Corp,557900.0,123.39,122.29,-1.0999999999999943,0.0,RTRS,1.0,0.21677600000000002,0.172913,0.6103109999999999,3.0,0.0,3992.0,725.0,27.0
23355,2007-07-25,TM.N,Toyota Motor Corp,557900.0,123.39,122.29,-1.0999999999999943,0.0,RTRS,0.0,0.010048200000000002,0.5537850000000001,0.436166,3.0,9.0,1723.0,315.0,10.0
23356,2007-07-25,TM.N,Toyota Motor Corp,557900.0,123.39,122.29,-1.0999999999999943,0.0,RTRS,-1.0,0.813807,0.128357,0.057835500000000005,3.0,3.0,1351.0,252.0,13.0
23357,2007-07-25,TM.N,Toyota Motor Corp,557900.0,123.39,122.29,-1.0999999999999943,0.0,RTRS,-1.0,0.813807,0.128357,0.057835500000000005,3.0,3.0,3730.0,742.0,64.0
23358,2007-07-25,TM.N,Toyota Motor Corp,557900.0,123.39,122.29,-1.0999999999999943,0.0,RTRS,1.0,0.08708060000000001,0.15153,0.761389,3.0,0.0,3938.0,724.0,31.0
23359,2007-07-25,TM.N,Toyota Motor Corp,557900.0,123.39,122.29,-1.0999999999999943,0.0,RTRS,1.0,0.08708060000000001,0.15153,0.761389,3.0,0.0,3936.0,724.0,31.0
23360,2007-07-25,TM.N,Toyota Motor Corp,557900.0,123.39,122.29,-1.0999999999999943,0.0,RTRS,-1.0,0.818577,0.125501,0.055921900000000004,3.0,3.0,4079.0,752.0,31.0
23361,2007-07-25,TM.N,Toyota Motor Corp,557900.0,123.39,122.29,-1.0999999999999943,0.0,RTRS,-1.0,0.818577,0.125501,0.055921900000000004,3.0,3.0,6458.0,1242.0,83.0
23362,2007-07-25,TM.N,Toyota Motor Corp,557900.0,123.39,122.29,-1.0999999999999943,0.0,RTRS,1.0,0.10347,0.398509,0.498021,3.0,22.0,3683.0,681.0,25.0
23363,2007-07-25,TM.N,Toyota Motor Corp,557900.0,123.39,122.29,-1.0999999999999943,0.0,RTRS,-1.0,0.81886,0.12528599999999998,0.05585369999999999,3.0,3.0,4815.0,886.0,37.0
23364,2007-07-25,TM.N,Toyota Motor Corp,557900.0,123.39,122.29,-1.0999999999999943,0.0,RTRS,-1.0,0.81886,0.12528599999999998,0.05585369999999999,3.0,3.0,5199.0,936.0,39.0
23365,2007-07-25,TM.N,Toyota Motor Corp,557900.0,123.39,122.29,-1.0999999999999943,0.0,RTRS,1.0,0.298719,0.172959,0.5283220000000001,3.0,0.0,4613.0,852.0,36.0
23366,2007-07-25,TM.N,Toyota Motor Corp,557900.0,123.39,122.29,-1.0999999999999943,0.0,RTRS,1.0,0.20289000000000001,0.17918,0.617929,3.0,9.0,2897.0,540.0,19.0
23367,2007-07-25,TM.N,Toyota Motor Corp,557900.0,123.39,122.29,-1.0999999999999943,0.0,RTRS,1.0,0.15500999999999998,0.393406,0.45158400000000004,3.0,0.0,2617.0,483.0,17.0
23368,2007-07-25,TM.N,Toyota Motor Corp,557900.0,123.39,122.29,-1.0999999999999943,0.0,RTRS,1.0,0.05647050000000001,0.137685,0.805844,3.0,21.0,4908.0,900.0,31.0
23369,2007-07-25,TM.N,Toyota Motor Corp,557900.0,123.39,122.29,-1.0999999999999943,0.0,RTRS,-1.0,0.760378,0.21516100000000002,0.0244612,3.0,8.0,3786.0,655.0,27.0
23370,2007-07-25,TM.N,Toyota Motor Corp,557900.0,123.39,122.29,-1.0999999999999943,0.0,RTRS,-1.0,0.538388,0.145796,0.315815,3.0,12.0,3504.0,669.0,27.0
23371,2007-07-25,TM.N,Toyota Motor Corp,557900.0,123.39,122.29,-1.0999999999999943,0.0,RTRS,-1.0,0.8156909999999999,0.12725799999999998,0.0570514,3.0,17.0,3806.0,671.0,25.0
23372,2007-07-25,TM.N,Toyota Motor Corp,557900.0,123.39,122.29,-1.0999999999999943,0.0,RTRS,1.0,0.200647,0.28555,0.513803,3.0,1.0,3394.0,611.0,23.0
23376,2007-07-25,TNB.N,Thomas & Betts Corp,1375700.0,63.31,62.67,-0.6400000000000006,0.0,RTRS,1.0,0.00938838,0.466792,0.5238189999999999,3.0,9.0,2303.0,272.0,18.0
23377,2007-07-25,TNB.N,Thomas & Betts Corp,1375700.0,63.31,62.67,-0.6400000000000006,0.0,RTRS,-1.0,0.543633,0.295971,0.160397,3.0,9.0,6884.0,726.0,49.0
23378,2007-07-25,TNB.N,Thomas & Betts Corp,1375700.0,63.31,62.67,-0.6400000000000006,0.0,BSW,1.0,0.058912900000000004,0.13906500000000002,0.8020229999999999,3.0,1.0,2931.0,474.0,18.0
23379,2007-07-25,TNB.N,Thomas & Betts Corp,1375700.0,63.31,62.67,-0.6400000000000006,0.0,RTRS,0.0,0.0141482,0.810077,0.175775,3.0,1.0,25.0,18.0,3.0
23382,2007-07-25,TOL.N,Toll Brothers Inc,4935500.0,23.62,23.56,-0.060000000000002274,0.0,RTRS,-1.0,0.493775,0.153226,0.35299899999999995,3.0,8.0,4457.0,868.0,38.0
23383,2007-07-25,TOT.N,Total SA,3671880.0,80.7,80.29,-0.4099999999999966,0.0,RTRS,1.0,0.145398,0.39212600000000003,0.462476,3.0,8.0,1509.0,288.0,12.0
23384,2007-07-25,TOT.N,Total SA,3671880.0,80.7,80.29,-0.4099999999999966,0.0,RTRS,-1.0,0.797249,0.13793699999999998,0.064814,3.0,9.0,2284.0,387.0,18.0
23385,2007-07-25,TOT.N,Total SA,3671880.0,80.7,80.29,-0.4099999999999966,0.0,RTRS,1.0,0.095942,0.37413,0.529928,3.0,14.0,2728.0,473.0,18.0
23387,2007-07-25,TQNT.O,Qorvo US Inc,7402623.0,4.64,4.87,0.23000000000000043,1.0,RTRS,0.0,0.144968,0.6172989999999999,0.237734,1.0,1.0,0.0,10.0,1.0
23388,2007-07-25,TQNT.O,Qorvo US Inc,7402623.0,4.64,4.87,0.23000000000000043,1.0,RTRS,0.0,0.0141482,0.810077,0.175775,1.0,1.0,0.0,8.0,1.0
23389,2007-07-25,TQNT.O,Qorvo US Inc,7402623.0,4.64,4.87,0.23000000000000043,1.0,RTRS,0.0,0.149269,0.61654,0.234192,1.0,1.0,0.0,10.0,1.0
23390,2007-07-25,TQNT.O,Qorvo US Inc,7402623.0,4.64,4.87,0.23000000000000043,1.0,RTRS,0.0,0.0141482,0.810077,0.175775,1.0,1.0,0.0,13.0,1.0
23391,2007-07-25,TQNT.O,Qorvo US Inc,7402623.0,4.64,4.87,0.23000000000000043,1.0,RTRS,0.0,0.15846300000000002,0.614621,0.22691599999999998,1.0,1.0,0.0,15.0,1.0
23392,2007-07-25,TQNT.O,Qorvo US Inc,7402623.0,4.64,4.87,0.23000000000000043,1.0,RTRS,0.0,0.177085,0.609651,0.213265,1.0,1.0,0.0,13.0,1.0
23393,2007-07-25,TQNT.O,Qorvo US Inc,7402623.0,4.64,4.87,0.23000000000000043,1.0,RTRS,1.0,0.0714529,0.38972399999999996,0.5388229999999999,1.0,1.0,0.0,13.0,1.0
23394,2007-07-25,TQNT.O,Qorvo US Inc,7402623.0,4.64,4.87,0.23000000000000043,1.0,RTRS,0.0,0.015940299999999998,0.8057350000000001,0.178325,1.0,1.0,0.0,12.0,1.0
23395,2007-07-25,TQNT.O,Qorvo US Inc,7402623.0,4.64,4.87,0.23000000000000043,1.0,RTRS,0.0,0.015762799999999997,0.805208,0.179029,1.0,1.0,0.0,13.0,1.0
23396,2007-07-25,TQNT.O,Qorvo US Inc,7402623.0,4.64,4.87,0.23000000000000043,1.0,BSW,-1.0,0.406408,0.30951999999999996,0.284072,3.0,1.0,24831.0,3566.0,106.0
23397,2007-07-25,TQNT.O,Qorvo US Inc,7402623.0,4.64,4.87,0.23000000000000043,1.0,RTRS,-1.0,0.615421,0.285389,0.0991904,3.0,1.0,669.0,124.0,3.0
23398,2007-07-25,TRA.N,Terra Industries Inc,3703990.0,25.85,26.35,0.5,1.0,RTRS,0.0,0.115476,0.6196020000000001,0.264921,1.0,1.0,0.0,6.0,1.0
23399,2007-07-25,TRA.N,Terra Industries Inc,3703990.0,25.85,26.35,0.5,1.0,BSW,0.0,0.230634,0.5892470000000001,0.180118,3.0,1.0,3013.0,483.0,20.0
23400,2007-07-25,TRA.N,Terra Industries Inc,3703990.0,25.85,26.35,0.5,1.0,RTRS,0.0,0.0224476,0.92706,0.050492199999999994,1.0,1.0,0.0,9.0,1.0
23401,2007-07-25,TRA.N,Terra Industries Inc,3703990.0,25.85,26.35,0.5,1.0,RTRS,0.0,0.155444,0.615293,0.229262,1.0,1.0,0.0,13.0,1.0
23402,2007-07-25,TRB.N,Tribune Media Co,2556481.0,27.71,28.2,0.48999999999999844,1.0,RTRS,0.0,0.034245599999999994,0.567832,0.397922,3.0,0.0,847.0,158.0,6.0
